"DateTime","Year","Month","Day","Salinity","Norm_TideRange24","Norm_PowLagDischarge72","Norm_RollingPowDischarge14","Norm_PowInflows","Norm_RollingPowInflows7","Norm_ConsecutiveLowInflowHours","DayOfYear_sin","DayOfYear_cos"
2016-06-01 18:00:00,2016,6,1,0.16,0.429482275754884,-0.99934695655887,-0.635352064575832,-0.164657206428237,-0.445850634690526,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 19:00:00,2016,6,1,0.16,0.429482275754884,-0.829556302267545,-0.634675227684959,-0.164657206428237,-0.44269307538061,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 20:00:00,2016,6,1,0.16,0.429482275754884,-0.633110800734792,-0.63346094035488,-0.161922532734321,-0.439518656019979,-0.583810001448152,0.137012341681968,-0.990569340443577
2016-06-01 21:00:00,2016,6,1,0.16,0.429482275754884,-0.628692865244579,-0.631574022370055,-0.156422375289334,-0.436325524600212,-0.581957304736093,0.137012341681968,-0.990569340443577
2016-06-01 22:00:00,2016,6,1,0.16,0.429482275754884,-0.62995954708369,-0.630529824208335,-0.148094142866029,-0.433088671321749,-0.580104608024035,0.137012341681968,-0.990569340443577
2016-06-01 23:00:00,2016,6,1,0.16,0.429482275754884,-0.493560586457783,-0.632512074722068,-0.139670730071316,-0.429807526181868,-0.578251911311977,0.137012341681968,-0.990569340443577
2016-06-02,2016,6,2,0.16,0.429482275754884,0.206120363775636,-0.635202465718044,-0.131150310011112,-0.426489182689497,-0.576399214599919,0.117537397457838,-0.993068456954926
2016-06-02 01:00:00,2016,6,2,0.16,0.429482275754884,0.290062645549079,-0.63569807528663,-0.131150310011112,-0.423193965577683,-0.57454651788786,0.117537397457838,-0.993068456954926
2016-06-02 02:00:00,2016,6,2,0.16,0.429482275754884,0.30151993980265,-0.634744891824383,-0.131150310011112,-0.419914251886439,-0.572693821175802,0.117537397457838,-0.993068456954926
2016-06-02 03:00:00,2016,6,2,0.16,0.429482275754884,0.306104058350114,-0.633410629907919,-0.128288289968872,-0.416632465701441,-0.570841124463744,0.117537397457838,-0.993068456954926
2016-06-02 04:00:00,2016,6,2,0.16,0.429482275754884,0.307930291267934,-0.632037330861137,-0.125415212533138,-0.413356456194316,-0.568988427751686,0.117537397457838,-0.993068456954926
2016-06-02 05:00:00,2016,6,2,0.16,0.429482275754884,0.306104058350114,-0.630633955394526,-0.125415212533138,-0.410104095491037,-0.567135731039627,0.117537397457838,-0.993068456954926
2016-06-02 06:00:00,2016,6,2,0.16,0.429482275754884,-0.212905386641435,-0.624582444333575,-0.125415212533138,-0.406867589752201,-0.565283034327569,0.117537397457838,-0.993068456954926
2016-06-02 07:00:00,2016,6,2,0.16,0.429482275754884,-0.397300319219448,-0.618588598188729,-0.119635599297754,-0.403627377221687,-0.563430337615511,0.117537397457838,-0.993068456954926
2016-06-02 08:00:00,2016,6,2,0.16,0.429482275754884,-0.414313037182569,-0.612478673462741,-0.116728918781713,-0.400393380197476,-0.561577640903453,0.117537397457838,-0.993068456954926
2016-06-02 09:00:00,2016,6,2,0.16,0.429482275754884,-0.425998174163413,-0.605742103376779,-0.11381089142418,-0.397141392694419,-0.559724944191394,0.117537397457838,-0.993068456954926
2016-06-02 10:00:00,2016,6,2,0.16,0.429482275754884,-0.427920471857289,-0.600315272227093,-0.11381089142418,-0.393921845328946,-0.557872247479336,0.117537397457838,-0.993068456954926
2016-06-02 11:00:00,2016,6,2,0.16,0.429482275754884,-0.600570523903884,-0.596982721296665,-0.110881443207848,-0.390700569318522,-0.556019550767278,0.117537397457838,-0.993068456954926
2016-06-02 12:00:00,2016,6,2,0.16,0.836463729251375,-0.636240185817528,-0.592819684222755,-0.107940499437687,-0.387485801759302,-0.55416685405522,0.117537397457838,-0.993068456954926
2016-06-02 13:00:00,2016,6,2,0.16,0.836463729251375,-0.634991039808049,-0.58862182072497,-0.0990479375192323,-0.384224460519074,-0.552314157343161,0.117537397457838,-0.993068456954926
2016-06-02 14:00:00,2016,6,2,0.16,0.836463729251375,-0.637485873184313,-0.587675612607838,-0.0960602507465024,-0.380961259997861,-0.550461460631103,0.117537397457838,-0.993068456954926
2016-06-02 15:00:00,2016,6,2,0.16,0.836463729251375,-0.639347954100681,-0.587343763018484,-0.0960602507465024,-0.377723045653887,-0.548608763919045,0.117537397457838,-0.993068456954926
2016-06-02 16:00:00,2016,6,2,0.16,0.836463729251375,-0.784272246397406,-0.584794180981338,-0.0930606844948253,-0.374483093237798,-0.546756067206987,0.117537397457838,-0.993068456954926
2016-06-02 17:00:00,2016,6,2,0.16,0.836463729251375,-0.972464859144646,-0.58331409294789,-0.0870255970844227,-0.371231213479396,-0.544903370494928,0.117537397457838,-0.993068456954926
2016-06-02 18:00:00,2016,6,2,0.16,0.41098311877778,-0.990208190266982,-0.582376527479981,-0.0778818724252608,-0.36794842024339,-0.54305067378287,0.117537397457838,-0.993068456954926
2016-06-02 19:00:00,2016,6,2,0.16,0.558976374594675,-0.990208190266982,-0.581664725981369,-0.0748093456160993,-0.364663758252873,-0.541197977070812,0.117537397457838,-0.993068456954926
2016-06-02 20:00:00,2016,6,2,0.16,0.558976374594675,-0.98970693980991,-0.581217351319325,-0.0655167405459269,-0.361338960305077,-0.539345280358754,0.117537397457838,-0.993068456954926
2016-06-02 21:00:00,2016,6,2,0.16,0.558976374594675,-0.792980114125468,-0.580786694949356,-0.0623939137031177,-0.358012146878263,-0.537492583646695,0.117537397457838,-0.993068456954926
2016-06-02 22:00:00,2016,6,2,0.16,0.558976374594675,-0.425998174163413,-0.580837235590624,-0.0529483437024967,-0.354653110486046,-0.535639886934637,0.117537397457838,-0.993068456954926
2016-06-02 23:00:00,2016,6,2,0.16,0.558976374594675,-0.408371128945953,-0.579289457646451,-0.0529483437024967,-0.351294074093829,-0.533787190222579,0.117537397457838,-0.993068456954926
2016-06-03,2016,6,3,0.16,0.558976374594675,-0.237820490917824,-0.576547950044568,-0.0529483437024967,-0.347961237658534,-0.53193449351052,0.0980171403295608,-0.995184726672197
2016-06-03 01:00:00,2016,6,3,0.16,0.817964572274257,0.26246161375685,-0.573164912591829,-0.0465861698200943,-0.34460674894356,-0.530081796798462,0.0980171403295608,-0.995184726672197
2016-06-03 02:00:00,2016,6,3,0.16,0.817964572274257,0.303044921864894,-0.569677835932801,-0.0465861698200943,-0.341269917954602,-0.528229100086404,0.0980171403295608,-0.995184726672197
2016-06-03 03:00:00,2016,6,3,0.16,0.817964572274257,0.313435293388088,-0.566156229884312,-0.0465861698200943,-0.337941948059514,-0.526376403374346,0.0980171403295608,-0.995184726672197
2016-06-03 04:00:00,2016,6,3,0.16,0.817964572274257,0.314984246804608,-0.562599615398938,-0.0465861698200943,-0.334640691420133,-0.524523706662287,0.0980171403295608,-0.995184726672197
2016-06-03 05:00:00,2016,6,3,0.16,0.817964572274257,0.319649956664611,-0.559043000913564,-0.0433852744133213,-0.331346610418145,-0.522671009950229,0.0980171403295608,-0.995184726672197
2016-06-03 06:00:00,2016,6,3,0.16,0.817964572274257,-0.10089348483467,-0.553095074508893,-0.0337022493796785,-0.328001844962364,-0.520818313238171,0.0980171403295608,-0.995184726672197
2016-06-03 07:00:00,2016,6,3,0.16,0.817964572274257,-0.389100822993453,-0.546267507007804,-0.0271790114746975,-0.324653141816817,-0.518965616526113,0.0980171403295608,-0.995184726672197
2016-06-03 08:00:00,2016,6,3,0.16,0.817964572274257,-0.411350491437445,-0.53951600993771,-0.0271790114746975,-0.32132271387015,-0.517112919814054,0.0980171403295608,-0.995184726672197
2016-06-03 09:00:00,2016,6,3,0.16,0.817964572274257,-0.422132136050985,-0.532887700346687,-0.0271790114746975,-0.318019869861952,-0.515260223101996,0.0980171403295608,-0.995184726672197
2016-06-03 10:00:00,2016,6,3,0.16,0.817964572274257,-0.424068743634965,-0.526358405513113,-0.0271790114746975,-0.314744817451021,-0.513407526389938,0.0980171403295608,-0.995184726672197
2016-06-03 11:00:00,2016,6,3,0.16,0.817964572274257,-0.426960211865775,-0.524050600224241,-0.0271790114746975,-0.311488409428865,-0.51155482967788,0.0980171403295608,-0.995184726672197
2016-06-03 12:00:00,2016,6,3,0.16,0.817964572274257,-0.612553780952966,-0.523981083333121,-0.0271790114746975,-0.308260144944119,-0.509702132965821,0.0980171403295608,-0.995184726672197
2016-06-03 13:00:00,2016,6,3,0.16,1.63192747926721,-0.932156377632794,-0.524430383578991,-0.0271790114746975,-0.305060238742452,-0.507849436253763,0.0980171403295608,-0.995184726672197
2016-06-03 14:00:00,2016,6,3,0.16,1.63192747926721,-1.01758591513244,-0.525286063512048,-0.0271790114746975,-0.301879358719496,-0.505996739541705,0.0980171403295608,-0.995184726672197
2016-06-03 15:00:00,2016,6,3,0.16,1.63192747926721,-1.01850596877965,-0.526219249626958,-0.0271790114746975,-0.29872720101329,-0.504144042829647,0.0980171403295608,-0.995184726672197
2016-06-03 16:00:00,2016,6,3,0.16,1.63192747926721,-1.01666323150717,-0.525880456511135,-0.0271790114746975,-0.295594314772601,-0.502291346117588,0.0980171403295608,-0.995184726672197
2016-06-03 17:00:00,2016,6,3,0.16,1.63192747926721,-1.01804626992197,-0.52021301660457,-0.0271790114746975,-0.292490522738018,-0.50043864940553,0.0980171403295608,-0.995184726672197
2016-06-03 18:00:00,2016,6,3,0.16,1.63192747926721,-1.01364619414429,-0.512759910936749,-0.0271790114746975,-0.289406252771859,-0.498585952693472,0.0980171403295608,-0.995184726672197
2016-06-03 19:00:00,2016,6,3,0.16,1.31744181065631,-0.849801781504072,-0.505055081111073,-0.0337022493796785,-0.286391674636166,-0.496733255981414,0.0980171403295608,-0.995184726672197
2016-06-03 20:00:00,2016,6,3,0.16,0.299988176915093,-0.635616046142849,-0.497884158669935,-0.0433852744133213,-0.283466501307805,-0.494880559269355,0.0980171403295608,-0.995184726672197
2016-06-03 21:00:00,2016,6,3,0.16,0.299988176915093,-0.62995954708369,-0.492967530302936,-0.0465861698200943,-0.280571016556008,-0.493027862557297,0.0980171403295608,-0.995184726672197
2016-06-03 22:00:00,2016,6,3,0.16,0.299988176915093,-0.62995954708369,-0.489389291762372,-0.0465861698200943,-0.277705552048431,-0.491175165845239,0.0980171403295608,-0.995184726672197
