"DateTime","Year","Month","Day","Salinity","DayOfYear","Norm_InflowDeficit","Norm_PowDischarge"
2009-06-26 21:00:00,2009,6,26,0.11,177,-0.83744446010175,-0.805544170732481
2009-06-26 22:00:00,2009,6,26,0.11,177,-0.83744446010175,-0.780971743581081
2009-06-26 23:00:00,2009,6,26,0.11,177,-0.83744446010175,-0.780971743581081
2009-06-27,2009,6,27,0.11,178,-0.83744446010175,-0.444787250300956
2009-06-27 01:00:00,2009,6,27,0.11,178,-0.83744446010175,0.699175080027537
2009-06-27 02:00:00,2009,6,27,0.11,178,-0.83744446010175,0.857030076292972
2009-06-27 03:00:00,2009,6,27,0.11,178,-0.83744446010175,0.886669288657827
2009-06-27 04:00:00,2009,6,27,0.11,178,-0.83744446010175,0.893903661847523
2009-06-27 05:00:00,2009,6,27,0.11,178,-0.83744446010175,0.896327289048165
2009-06-27 06:00:00,2009,6,27,0.11,178,-0.83744446010175,0.90244563893013
2009-06-27 07:00:00,2009,6,27,0.11,178,-0.83744446010175,0.917847688068487
2009-06-27 08:00:00,2009,6,27,0.11,178,-0.83744446010175,0.920948948861014
2009-06-27 09:00:00,2009,6,27,0.11,178,-0.83744446010175,0.920948948861014
2009-06-27 10:00:00,2009,6,27,0.11,178,-0.83744446010175,-0.161970346946824
2009-06-27 11:00:00,2009,6,27,0.11,178,-0.83744446010175,-0.983837306478204
2009-06-27 12:00:00,2009,6,27,0.11,178,-0.83744446010175,-1.12924516109553
2009-06-27 13:00:00,2009,6,27,0.11,178,-0.83744446010175,-1.13226793099858
2009-06-27 14:00:00,2009,6,27,0.11,178,-0.83744446010175,-1.13447489406833
2009-06-27 15:00:00,2009,6,27,0.11,178,-0.83744446010175,-1.10904044895707
2009-06-27 16:00:00,2009,6,27,0.11,178,-0.83744446010175,-1.02174557746812
2009-06-27 17:00:00,2009,6,27,0.11,178,-0.83744446010175,-1.01830823349085
2009-06-27 18:00:00,2009,6,27,0.11,178,-0.83744446010175,-1.02174557746812
2009-06-27 19:00:00,2009,6,27,0.11,178,-0.83744446010175,-1.04798760926839
2009-06-27 20:00:00,2009,6,27,0.11,178,-0.83744446010175,-1.04397497509045
2009-06-27 21:00:00,2009,6,27,0.11,178,-0.83744446010175,-1.04333668606926
2009-06-27 22:00:00,2009,6,27,0.11,178,-0.83744446010175,-0.917697907723468
2009-06-27 23:00:00,2009,6,27,0.11,178,-0.83744446010175,-0.45381839215865
2009-06-28,2009,6,28,0.11,179,-0.83744446010175,0.714039641288751
2009-06-28 01:00:00,2009,6,28,0.11,179,-0.83744446010175,0.880059044055054
2009-06-28 02:00:00,2009,6,28,0.11,179,-0.83744446010175,0.914756328993018
2009-06-28 03:00:00,2009,6,28,0.11,179,-0.83744446010175,0.920948948861014
2009-06-28 04:00:00,2009,6,28,0.11,179,-0.83744446010175,0.920948948861014
2009-06-28 05:00:00,2009,6,28,0.11,179,-0.83744446010175,0.920948948861014
2009-06-28 06:00:00,2009,6,28,0.11,179,-0.83744446010175,0.923441539644644
2009-06-28 07:00:00,2009,6,28,0.11,179,-0.83744446010175,0.930957948962988
2009-06-28 08:00:00,2009,6,28,0.11,179,-0.83744446010175,0.930957948962988
2009-06-28 09:00:00,2009,6,28,0.11,179,-0.83744446010175,0.880059044055054
2009-06-28 10:00:00,2009,6,28,0.11,179,-0.83744446010175,-0.233370128679601
2009-06-28 11:00:00,2009,6,28,0.11,179,-0.83744446010175,-0.956673997608014
2009-06-28 12:00:00,2009,6,28,0.11,179,-0.83744446010175,-1.10209851653504
2009-06-28 13:00:00,2009,6,28,0.11,179,-0.83744446010175,-1.10680227372613
2009-06-28 14:00:00,2009,6,28,0.11,179,-0.83744446010175,-1.10818163485483
2009-06-28 15:00:00,2009,6,28,0.11,179,-0.83744446010175,-1.10645641721477
2009-06-28 16:00:00,2009,6,28,0.11,179,-0.83744446010175,-1.10732029507535
2009-06-28 17:00:00,2009,6,28,0.11,179,-0.83744446010175,-1.10611015261311
2009-06-28 18:00:00,2009,6,28,0.11,179,-0.83744446010175,-1.10350007878754
2009-06-28 19:00:00,2009,6,28,0.11,179,-0.83744446010175,-0.972121177238358
2009-06-28 20:00:00,2009,6,28,0.11,179,-0.83744446010175,-0.780526857976819
2009-06-28 21:00:00,2009,6,28,0.11,179,-0.83744446010175,-0.439645896515674
2009-06-28 22:00:00,2009,6,28,0.11,179,-0.83744446010175,0.717045819857769
2009-06-28 23:00:00,2009,6,28,0.11,179,-0.83744446010175,0.874690187532428
2009-06-29,2009,6,29,0.11,180,-0.83744446010175,0.899381600252192
2009-06-29 01:00:00,2009,6,29,0.11,180,-0.83744446010175,0.908603106069325
2009-06-29 02:00:00,2009,6,29,0.11,180,-0.83744446010175,0.917847688068487
2009-06-29 03:00:00,2009,6,29,0.11,180,-0.83744446010175,0.920948948861014
2009-06-29 04:00:00,2009,6,29,0.11,180,-0.83744446010175,0.920948948861014
2009-06-29 05:00:00,2009,6,29,0.11,180,-0.83744446010175,0.923441539644644
2009-06-29 06:00:00,2009,6,29,0.11,180,-0.83744446010175,0.920948948861014
2009-06-29 07:00:00,2009,6,29,0.11,180,-0.83744446010175,0.920948948861014
2009-06-29 08:00:00,2009,6,29,0.11,180,-0.83744446010175,0.920948948861014
2009-06-29 09:00:00,2009,6,29,0.11,180,-0.83744446010175,0.920948948861014
2009-06-29 10:00:00,2009,6,29,0.11,180,-0.83744446010175,-0.366812559364716
2009-06-29 11:00:00,2009,6,29,0.11,180,-0.83744446010175,-1.11430946823381
2009-06-29 12:00:00,2009,6,29,0.11,180,-0.83744446010175,-1.15753015591355
2009-06-29 13:00:00,2009,6,29,0.11,180,-0.83744446010175,-1.15709592742913
2009-06-29 14:00:00,2009,6,29,0.11,180,-0.83744446010175,-1.15709592742913
2009-06-29 15:00:00,2009,6,29,0.11,180,-0.83744446010175,-1.15882876232884
2009-06-29 16:00:00,2009,6,29,0.11,180,-0.83744446010175,-1.15695103295401
2009-06-29 17:00:00,2009,6,29,0.11,180,-0.83744446010175,-1.15753015591355
2009-06-29 18:00:00,2009,6,29,0.11,180,-0.83744446010175,-1.15753015591355
2009-06-29 19:00:00,2009,6,29,0.11,180,-0.83744446010175,-1.15997797227972
2009-06-29 20:00:00,2009,6,29,0.11,180,-0.83744446010175,-1.01179236827981
2009-06-29 21:00:00,2009,6,29,0.11,180,-0.83744446010175,-0.854933547225057
2009-06-29 22:00:00,2009,6,29,0.11,180,-0.83744446010175,-0.510776533864798
2009-06-29 23:00:00,2009,6,29,0.11,180,-0.83744446010175,0.646699655873431
2009-06-30,2009,6,30,0.11,181,-0.83744446010175,0.802092562196359
2009-06-30 01:00:00,2009,6,30,0.11,181,-0.83744446010175,0.84257060937659
2009-06-30 02:00:00,2009,6,30,0.11,181,-0.83744446010175,0.848311548611694
2009-06-30 03:00:00,2009,6,30,0.11,181,-0.83744446010175,0.854108121050116
2009-06-30 04:00:00,2009,6,30,0.11,181,-0.83744446010175,0.854108121050116
2009-06-30 05:00:00,2009,6,30,0.11,181,-0.83744446010175,0.854108121050116
2009-06-30 06:00:00,2009,6,30,0.11,181,-0.83744446010175,0.854108121050116
2009-06-30 07:00:00,2009,6,30,0.11,181,-0.83744446010175,0.859961065956775
2009-06-30 08:00:00,2009,6,30,0.11,181,-0.83744446010175,0.85119515391086
2009-06-30 09:00:00,2009,6,30,0.11,181,-0.83744446010175,0.848311548611694
2009-06-30 10:00:00,2009,6,30,0.11,181,-0.83744446010175,-0.284872239946936
2009-06-30 11:00:00,2009,6,30,0.11,181,-0.83744446010175,-1.03272430710338
2009-06-30 12:00:00,2009,6,30,0.11,181,-0.83744446010175,-1.18358379003884
2009-06-30 13:00:00,2009,6,30,0.11,181,-0.83744446010175,-1.18723850668917
2009-06-30 14:00:00,2009,6,30,0.11,181,-0.83744446010175,-1.18904725658474
2009-06-30 15:00:00,2009,6,30,0.11,181,-0.83744446010175,-1.18827358236738
2009-06-30 16:00:00,2009,6,30,0.11,181,-0.83744446010175,-1.18710883902819
2009-06-30 17:00:00,2009,6,30,0.11,181,-0.83744446010175,-1.18801519033649
2009-06-30 18:00:00,2009,6,30,0.11,181,-0.83744446010175,-1.18930464871156
2009-06-30 19:00:00,2009,6,30,0.11,181,-0.83744446010175,-1.1887896150872
2009-06-30 20:00:00,2009,6,30,0.11,181,-0.83744446010175,-1.01155722013588
2009-06-30 21:00:00,2009,6,30,0.11,181,-0.83744446010175,-0.850122439187234
2009-06-30 22:00:00,2009,6,30,0.11,181,-0.83744446010175,-0.608581223890114
2009-06-30 23:00:00,2009,6,30,0.11,181,-0.83744446010175,0.646699655873431
2009-07-01,2009,7,1,0.11,182,-0.83744446010175,0.888478096278369
2009-07-01 01:00:00,2009,7,1,0.11,182,-0.83744446010175,0.923441539644644
2009-07-01 02:00:00,2009,7,1,0.11,182,-0.83744446010175,0.930957948962988
2009-07-01 03:00:00,2009,7,1,0.11,182,-0.83744446010175,0.930957948962988
2009-07-01 04:00:00,2009,7,1,0.11,182,-0.83744446010175,0.930957948962988
2009-07-01 05:00:00,2009,7,1,0.11,182,-0.83744446010175,0.950063506704235
2009-07-01 06:00:00,2009,7,1,0.11,182,-0.83744446010175,0.964330586336452
2009-07-01 07:00:00,2009,7,1,0.11,182,-0.83744446010175,0.966959604651138
2009-07-01 08:00:00,2009,7,1,0.11,182,-0.83744446010175,0.964330586336452
2009-07-01 09:00:00,2009,7,1,0.11,182,-0.83744446010175,0.956485451598471
2009-07-01 10:00:00,2009,7,1,0.11,182,-0.83744446010175,-0.27120954410738
2009-07-01 11:00:00,2009,7,1,0.11,182,-0.83744446010175,-0.98358134199109
2009-07-01 12:00:00,2009,7,1,0.11,182,-0.83744446010175,-1.11109137158166
2009-07-01 13:00:00,2009,7,1,0.11,182,-0.83744446010175,-1.11414097838679
2009-07-01 14:00:00,2009,7,1,0.11,182,-0.83744446010175,-1.11414097838679
2009-07-01 15:00:00,2009,7,1,0.11,182,-0.83744446010175,-1.11481435283468
2009-07-01 16:00:00,2009,7,1,0.11,182,-0.83744446010175,-1.11498245303481
2009-07-01 17:00:00,2009,7,1,0.11,182,-0.83744446010175,-1.11329706255811
2009-07-01 18:00:00,2009,7,1,0.11,182,-0.83744446010175,-1.11464615536372
2009-07-01 19:00:00,2009,7,1,0.11,182,-0.83744446010175,-1.11414097838679
2009-07-01 20:00:00,2009,7,1,0.11,182,-0.83744446010175,-0.964620557007483
2009-07-01 21:00:00,2009,7,1,0.11,182,-0.83744446010175,-0.850122439187234
2009-07-01 22:00:00,2009,7,1,0.11,182,-0.83744446010175,-0.516452140268374
2009-07-01 23:00:00,2009,7,1,0.11,182,-0.83744446010175,0.711043467299704
2009-07-02,2009,7,2,0.11,183,-0.83744446010175,0.888478096278369
2009-07-02 01:00:00,2009,7,2,0.11,183,-0.83744446010175,0.925940551484572
2009-07-02 02:00:00,2009,7,2,0.11,183,-0.83744446010175,0.930957948962988
2009-07-02 03:00:00,2009,7,2,0.11,183,-0.83744446010175,0.930957948962988
2009-07-02 04:00:00,2009,7,2,0.11,183,-0.83744446010175,0.930957948962988
2009-07-02 05:00:00,2009,7,2,0.11,183,-0.83744446010175,0.937299914713502
2009-07-02 06:00:00,2009,7,2,0.11,183,-0.83744446010175,0.953269218969719
2009-07-02 07:00:00,2009,7,2,0.11,183,-0.83744446010175,0.956485451598471
2009-07-02 08:00:00,2009,7,2,0.11,183,-0.83744446010175,0.953269218969719
2009-07-02 09:00:00,2009,7,2,0.11,183,-0.83744446010175,0.956485451598471
2009-07-02 10:00:00,2009,7,2,0.11,183,-0.83744446010175,-0.136808590165067
2009-07-02 11:00:00,2009,7,2,0.11,183,-0.83744446010175,-1.00128206029378
2009-07-02 12:00:00,2009,7,2,0.11,183,-0.83744446010175,-1.17354193406072
2009-07-02 13:00:00,2009,7,2,0.11,183,-0.83744446010175,-1.17639155259521
2009-07-02 14:00:00,2009,7,2,0.11,183,-0.83744446010175,-1.17585107732319
2009-07-02 15:00:00,2009,7,2,0.11,183,-0.83744446010175,-1.17449514416506
2009-07-02 16:00:00,2009,7,2,0.11,183,-0.83744446010175,-1.17285901161371
2009-07-02 17:00:00,2009,7,2,0.11,183,-0.83744446010175,-1.17395086337452
2009-07-02 18:00:00,2009,7,2,0.11,183,-0.83744446010175,-1.17367831239636
2009-07-02 19:00:00,2009,7,2,0.11,183,-0.83744446010175,-1.03622885457765
2009-07-02 20:00:00,2009,7,2,0.11,183,-0.83744446010175,-0.251008154544074
2009-07-02 21:00:00,2009,7,2,0.11,183,-0.83744446010175,0.803726744668606
2009-07-02 22:00:00,2009,7,2,0.11,183,-0.83744446010175,0.917211069527326
2009-07-02 23:00:00,2009,7,2,0.11,183,-0.83744446010175,0.940486444661761
2009-07-03,2009,7,3,0.11,184,-0.83744446010175,0.943683414781616
2009-07-03 01:00:00,2009,7,3,0.11,184,-0.83744446010175,0.708565955865565
2009-07-03 02:00:00,2009,7,3,0.11,184,-0.83744446010175,0.54458521885659
2009-07-03 03:00:00,2009,7,3,0.11,184,-0.83744446010175,0.876476453544442
2009-07-03 04:00:00,2009,7,3,0.11,184,-0.83744446010175,0.94686825757293
2009-07-03 05:00:00,2009,7,3,0.11,184,-0.83744446010175,0.956485451598471
2009-07-03 06:00:00,2009,7,3,0.11,184,-0.83744446010175,0.956485451598471
2009-07-03 07:00:00,2009,7,3,0.11,184,-0.83744446010175,0.961708575406633
2009-07-03 08:00:00,2009,7,3,0.11,184,-0.83744446010175,0.966959604651138
2009-07-03 09:00:00,2009,7,3,0.11,184,-0.83744446010175,0.964330586336452
2009-07-03 10:00:00,2009,7,3,0.11,184,-0.83744446010175,0.952017515515603
2009-07-03 11:00:00,2009,7,3,0.11,184,-0.83744446010175,-0.355704554446724
2009-07-03 12:00:00,2009,7,3,0.11,184,-0.83744446010175,-1.01483389769153
2009-07-03 13:00:00,2009,7,3,0.11,184,-0.83744446010175,-0.999578425361697
2009-07-03 14:00:00,2009,7,3,0.11,184,-0.83744446010175,-1.00225161495308
2009-07-03 15:00:00,2009,7,3,0.11,184,-0.83744446010175,-1.00370059663292
2009-07-03 16:00:00,2009,7,3,0.11,184,-0.83744446010175,-1.0029769060408
2009-07-03 17:00:00,2009,7,3,0.11,184,-0.83744446010175,-1.0029769060408
2009-07-03 18:00:00,2009,7,3,0.11,184,-0.83744446010175,-1.00514319981101
2009-07-03 19:00:00,2009,7,3,0.11,184,-0.83744446010175,-1.01226215475113
2009-07-03 20:00:00,2009,7,3,0.11,184,-0.83744446010175,-0.866520806525642
2009-07-03 21:00:00,2009,7,3,0.11,184,-0.83744446010175,-0.776500603328131
2009-07-03 22:00:00,2009,7,3,0.11,184,-0.83744446010175,-0.774246301636405
2009-07-03 23:00:00,2009,7,3,0.11,184,-0.83744446010175,-0.549183343331548
2009-07-04,2009,7,4,0.11,185,-0.83744446010175,0.595007188993162
2009-07-04 01:00:00,2009,7,4,0.11,185,-0.83744446010175,0.804856786752385
2009-07-04 02:00:00,2009,7,4,0.11,185,-0.83744446010175,0.836844230919424
2009-07-04 03:00:00,2009,7,4,0.11,185,-0.83744446010175,0.84543671522812
2009-07-04 04:00:00,2009,7,4,0.11,185,-0.83744446010175,0.85119515391086
2009-07-04 05:00:00,2009,7,4,0.11,185,-0.83744446010175,0.85119515391086
2009-07-04 06:00:00,2009,7,4,0.11,185,-0.83744446010175,0.85119515391086
2009-07-04 07:00:00,2009,7,4,0.11,185,-0.83744446010175,0.85119515391086
2009-07-04 08:00:00,2009,7,4,0.11,185,-0.83744446010175,0.85119515391086
2009-07-04 09:00:00,2009,7,4,0.11,185,-0.83744446010175,0.859961065956775
2009-07-04 10:00:00,2009,7,4,0.11,185,-0.83744446010175,0.862901136693713
2009-07-04 11:00:00,2009,7,4,0.11,185,-0.83744446010175,0.854108121050116
2009-07-04 12:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.313513568658845
2009-07-04 13:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.956119103877875
2009-07-04 14:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.971325427837012
2009-07-04 15:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.971325427837012
2009-07-04 16:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.971325427837012
2009-07-04 17:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.971325427837012
2009-07-04 18:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.970793886997123
2009-07-04 19:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.971325427837012
2009-07-04 20:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.971325427837012
2009-07-04 21:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.969194242481199
2009-07-04 22:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.969194242481199
2009-07-04 23:00:00,2009,7,4,0.11,185,-0.83744446010175,-0.969194242481199
2009-07-05,2009,7,5,0.11,186,-0.83744446010175,-0.665293187086996
2009-07-05 01:00:00,2009,7,5,0.11,186,-0.83744446010175,0.611746329352189
2009-07-05 02:00:00,2009,7,5,0.11,186,-0.83744446010175,0.807062369018356
2009-07-05 03:00:00,2009,7,5,0.11,186,-0.83744446010175,0.836844230919424
2009-07-05 04:00:00,2009,7,5,0.11,186,-0.83744446010175,0.839713186987312
2009-07-05 05:00:00,2009,7,5,0.11,186,-0.83744446010175,0.839713186987312
2009-07-05 06:00:00,2009,7,5,0.11,186,-0.83744446010175,0.85412866672017
2009-07-05 07:00:00,2009,7,5,0.11,186,-0.83744446010175,0.911652999424513
2009-07-05 08:00:00,2009,7,5,0.11,186,-0.83744446010175,0.920948948861014
2009-07-05 09:00:00,2009,7,5,0.11,186,-0.83744446010175,0.920948948861014
2009-07-05 10:00:00,2009,7,5,0.11,186,-0.83744446010175,0.920948948861014
2009-07-05 11:00:00,2009,7,5,0.11,186,-0.83744446010175,-0.162122795513509
2009-07-05 12:00:00,2009,7,5,0.11,186,-0.83744446010175,-0.769242166270513
2009-07-05 13:00:00,2009,7,5,0.11,186,-0.83744446010175,-0.781860040121027
2009-07-05 14:00:00,2009,7,5,0.11,186,-0.83744446010175,-0.782746376462208
2009-07-05 15:00:00,2009,7,5,0.11,186,-0.83744446010175,-0.951084373641246
2009-07-05 16:00:00,2009,7,5,0.11,186,-0.83744446010175,-1.03969506585871
2009-07-05 17:00:00,2009,7,5,0.11,186,-0.83744446010175,-1.04098515372248
2009-07-05 18:00:00,2009,7,5,0.11,186,-0.83744446010175,-1.04077050513713
2009-07-05 19:00:00,2009,7,5,0.11,186,-0.83744446010175,-1.04077050513713
2009-07-05 20:00:00,2009,7,5,0.11,186,-0.83744446010175,-1.04055571034998
2009-07-05 21:00:00,2009,7,5,0.11,186,-0.83744446010175,-1.04055571034998
2009-07-05 22:00:00,2009,7,5,0.11,186,-0.83744446010175,-0.912390438741608
2009-07-05 23:00:00,2009,7,5,0.11,186,-0.83744446010175,-0.776500603328131
2009-07-06,2009,7,6,0.11,187,-0.83744446010175,-0.717095405106597
2009-07-06 01:00:00,2009,7,6,0.11,187,-0.83744446010175,0.292577263974565
2009-07-06 02:00:00,2009,7,6,0.11,187,-0.83744446010175,0.777673170224851
2009-07-06 03:00:00,2009,7,6,0.11,187,-0.83744446010175,0.828309487181026
2009-07-06 04:00:00,2009,7,6,0.11,187,-0.83744446010175,0.839713186987312
2009-07-06 05:00:00,2009,7,6,0.11,187,-0.83744446010175,0.848311548611694
2009-07-06 06:00:00,2009,7,6,0.11,187,-0.83744446010175,0.854108121050116
2009-07-06 07:00:00,2009,7,6,0.11,187,-0.83744446010175,0.896950268891417
2009-07-06 08:00:00,2009,7,6,0.11,187,-0.83744446010175,0.920948948861014
2009-07-06 09:00:00,2009,7,6,0.11,187,-0.83744446010175,0.920948948861014
2009-07-06 10:00:00,2009,7,6,0.11,187,-0.83744446010175,-0.323053691411478
2009-07-06 11:00:00,2009,7,6,0.11,187,-0.83744446010175,-0.964078412405115
2009-07-06 12:00:00,2009,7,6,0.11,187,-0.83744446010175,-1.0815606838427
2009-07-06 13:00:00,2009,7,6,0.11,187,-0.83744446010175,-1.08678274153684
2009-07-06 14:00:00,2009,7,6,0.11,187,-0.83744446010175,-1.08899326814421
2009-07-06 15:00:00,2009,7,6,0.11,187,-0.83744446010175,-1.09191545934468
2009-07-06 16:00:00,2009,7,6,0.11,187,-0.83744446010175,-1.0884421637252
2009-07-06 17:00:00,2009,7,6,0.11,187,-0.83744446010175,-1.08678274153684
2009-07-06 18:00:00,2009,7,6,0.11,187,-0.83744446010175,-1.0873369035543
2009-07-06 19:00:00,2009,7,6,0.11,187,-0.83744446010175,-1.08585685774981
2009-07-06 20:00:00,2009,7,6,0.11,187,-0.83744446010175,-1.08659779313431
2009-07-06 21:00:00,2009,7,6,0.11,187,-0.83744446010175,-0.977117850380423
2009-07-06 22:00:00,2009,7,6,0.11,187,-0.83744446010175,-0.82867315743696
2009-07-06 23:00:00,2009,7,6,0.11,187,-0.83744446010175,-0.693070469708203
2009-07-07,2009,7,7,0.11,188,-0.83744446010175,0.479709425009906
2009-07-07 01:00:00,2009,7,7,0.11,188,-0.83744446010175,0.848331968774986
2009-07-07 02:00:00,2009,7,7,0.11,188,-0.83744446010175,0.891486136397418
2009-07-07 03:00:00,2009,7,7,0.11,188,-0.83744446010175,0.908603106069325
2009-07-07 04:00:00,2009,7,7,0.11,188,-0.83744446010175,0.914756328993018
2009-07-07 05:00:00,2009,7,7,0.11,188,-0.83744446010175,0.917847688068487
2009-07-07 06:00:00,2009,7,7,0.11,188,-0.83744446010175,0.928446011996573
2009-07-07 07:00:00,2009,7,7,0.11,188,-0.83744446010175,0.930957948962988
2009-07-07 08:00:00,2009,7,7,0.11,188,-0.83744446010175,0.928446011996573
2009-07-07 09:00:00,2009,7,7,0.1125,188,-0.83744446010175,0.923441539644644
2009-07-07 10:00:00,2009,7,7,0.1125,188,-0.83744446010175,-0.294295469310773
2009-07-07 11:00:00,2009,7,7,0.12,188,-0.83744446010175,-1.00345954390495
2009-07-07 12:00:00,2009,7,7,0.1125,188,-0.83744446010175,-1.16452742172004
2009-07-07 13:00:00,2009,7,7,0.1125,188,-0.83744446010175,-1.16872503316342
2009-07-07 14:00:00,2009,7,7,0.115,188,-0.83744446010175,-1.16900259351059
2009-07-07 15:00:00,2009,7,7,0.1175,188,-0.83744446010175,-1.16900259351059
2009-07-07 16:00:00,2009,7,7,0.115,188,-0.83744446010175,-1.16927987154514
2009-07-07 17:00:00,2009,7,7,0.11,188,-0.83744446010175,-1.16872503316342
2009-07-07 18:00:00,2009,7,7,0.1175,188,-0.83744446010175,-1.1717627483273
2009-07-07 19:00:00,2009,7,7,0.1125,188,-0.83744446010175,-1.17585107732319
2009-07-07 20:00:00,2009,7,7,0.11,188,-0.83744446010175,-0.981268808478988
2009-07-07 21:00:00,2009,7,7,0.1175,188,-0.83744446010175,-0.251537484759911
2009-07-07 22:00:00,2009,7,7,0.115,188,-0.83744446010175,0.776065409034602
2009-07-07 23:00:00,2009,7,7,0.1175,188,-0.83744446010175,0.888456796328155
2009-07-08,2009,7,8,0.11,189,-0.83744446010175,0.911674819056114
2009-07-08 01:00:00,2009,7,8,0.11,189,-0.83744446010175,0.920948948861014
2009-07-08 02:00:00,2009,7,8,0.1125,189,-0.83744446010175,0.920948948861014
2009-07-08 03:00:00,2009,7,8,0.1175,189,-0.83744446010175,0.920948948861014
2009-07-08 04:00:00,2009,7,8,0.1175,189,-0.83744446010175,0.920948948861014
2009-07-08 05:00:00,2009,7,8,0.12,189,-0.83744446010175,0.920948948861014
2009-07-08 06:00:00,2009,7,8,0.12,189,-0.83744446010175,0.920948948861014
2009-07-08 07:00:00,2009,7,8,0.12,189,-0.83744446010175,0.930957948962988
2009-07-08 08:00:00,2009,7,8,0.12,189,-0.83744446010175,0.930957948962988
2009-07-08 09:00:00,2009,7,8,0.12,189,-0.83744446010175,0.930957948962988
2009-07-08 10:00:00,2009,7,8,0.12,189,-0.83744446010175,0.930957948962988
2009-07-08 11:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.108050127990566
2009-07-08 12:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.782303452865677
2009-07-08 13:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.991676302644985
2009-07-08 14:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.99614448209767
2009-07-08 15:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.996637239974863
2009-07-08 16:00:00,2009,7,8,0.1175,189,-0.83744446010175,-0.996390952968708
2009-07-08 17:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.99614448209767
2009-07-08 18:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.995897827132859
2009-07-08 19:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.995403964004381
2009-07-08 20:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.99614448209767
2009-07-08 21:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.829853148548709
2009-07-08 22:00:00,2009,7,8,0.12,189,-0.83744446010175,-0.509960355976031
2009-07-08 23:00:00,2009,7,8,0.12,189,-0.83744446010175,0.564557916952125
2009-07-09,2009,7,9,0.12,190,-0.83744446010175,0.851215636445579
2009-07-09 01:00:00,2009,7,9,0.12,190,-0.83744446010175,0.88907468713769
2009-07-09 02:00:00,2009,7,9,0.12,190,-0.83744446010175,0.896327289048165
2009-07-09 03:00:00,2009,7,9,0.12,190,-0.83744446010175,0.905519456825835
2009-07-09 04:00:00,2009,7,9,0.12,190,-0.83744446010175,0.908603106069325
2009-07-09 05:00:00,2009,7,9,0.12,190,-0.83744446010175,0.908603106069325
2009-07-09 06:00:00,2009,7,9,0.12,190,-0.83744446010175,0.908603106069325
2009-07-09 07:00:00,2009,7,9,0.12,190,-0.83744446010175,0.911674819056114
2009-07-09 08:00:00,2009,7,9,0.12,190,-0.83744446010175,0.865247290298943
2009-07-09 09:00:00,2009,7,9,0.12,190,-0.83744446010175,0.893903661847523
2009-07-09 10:00:00,2009,7,9,0.12,190,-0.83744446010175,0.908603106069325
2009-07-09 11:00:00,2009,7,9,0.12,190,-0.83744446010175,-0.234600685763449
2009-07-09 12:00:00,2009,7,9,0.1175,190,-0.83744446010175,-0.8979504999944
2009-07-09 13:00:00,2009,7,9,0.1175,190,-0.83744446010175,-1.09064051604738
2009-07-09 14:00:00,2009,7,9,0.1125,190,-0.83744446010175,-1.09803155812065
2009-07-09 15:00:00,2009,7,9,0.1175,190,-0.83744446010175,-1.09713999146576
2009-07-09 16:00:00,2009,7,9,0.1125,190,-0.83744446010175,-1.09678261280445
2009-07-09 17:00:00,2009,7,9,0.115,190,-0.83744446010175,-1.09731851943815
2009-07-09 18:00:00,2009,7,9,0.12,190,-0.83744446010175,-1.09713999146576
2009-07-09 19:00:00,2009,7,9,0.115,190,-0.83744446010175,-1.09749693998221
2009-07-09 20:00:00,2009,7,9,0.12,190,-0.83744446010175,-0.834149126532098
2009-07-09 21:00:00,2009,7,9,0.1125,190,-0.83744446010175,0.488129232114382
2009-07-09 22:00:00,2009,7,9,0.11,190,-0.83744446010175,0.73525999581586
2009-07-09 23:00:00,2009,7,9,0.11,190,-0.83744446010175,0.772312300512184
2009-07-10,2009,7,10,0.11,191,-0.83744446010175,0.380935502841603
2009-07-10 01:00:00,2009,7,10,0.11,191,-0.83744446010175,0.352194990157602
2009-07-10 02:00:00,2009,7,10,0.11,191,-0.83744446010175,0.706077758926288
2009-07-10 03:00:00,2009,7,10,0.11,191,-0.83744446010175,0.788987474643915
2009-07-10 04:00:00,2009,7,10,0.11,191,-0.83744446010175,0.808196469895184
2009-07-10 05:00:00,2009,7,10,0.11,191,-0.83744446010175,0.812628764379605
2009-07-10 06:00:00,2009,7,10,0.11,191,-0.83744446010175,0.81987148028238
