YY  MM DD hh mm   DEPTH  OTMP   COND   SAL   O2% O2PPM  CLCON  TURB    PH    EH
yr  mo dy hr   mn     m  degC  mS/cm   psu     %   ppm   ug/l   FTU     -    mv
2008 11 28 06 00     1.0 99.00 999.00 99.00 999.0 10.80   1.40     2 99.00 99.00
2008 11 28 08 00     1.0 99.00 999.00 99.00 999.0 10.50   1.50     2 99.00 99.00
2008 11 28 09 00     1.0 99.00 999.00 99.00 999.0 10.40   1.60     2 99.00 99.00
2008 11 28 10 00     1.0 99.00 999.00 99.00 999.0 10.40   1.70     2 99.00 99.00
2008 11 28 11 00     1.0 99.00 999.00 99.00 999.0 10.40   1.70     2 99.00 99.00
2008 11 28 12 00     1.0 99.00 999.00 99.00 999.0 10.40   1.60     3 99.00 99.00
2008 11 28 13 00     1.0 99.00 999.00 99.00 999.0 10.40   1.40     3 99.00 99.00
2008 11 28 14 00     1.0 99.00 999.00 99.00 999.0 10.40   1.50     2 99.00 99.00
2008 11 28 15 00     1.0 99.00 999.00 99.00 999.0 10.40   1.40     2 99.00 99.00
2008 11 28 16 00     1.0 99.00 999.00 99.00 999.0 10.50   1.20     2 99.00 99.00
2008 11 28 17 00     1.0 99.00 999.00 99.00 999.0 10.40   1.20     2 99.00 99.00
2008 11 28 18 00     1.0 99.00 999.00 99.00 999.0 10.40   1.20     2 99.00 99.00
2008 11 28 19 00     1.0 99.00 999.00 99.00 999.0 10.40   1.40     2 99.00 99.00
2008 11 28 20 00     1.0 99.00 999.00 99.00 999.0 10.40   1.40     2 99.00 99.00
2008 11 28 21 00     1.0 99.00 999.00 99.00 999.0 10.40   1.60     2 99.00 99.00
2008 11 28 22 00     1.0 99.00 999.00 99.00 999.0 10.40   1.60     2 99.00 99.00
2008 11 28 23 00     1.0 99.00 999.00 99.00 999.0 10.40   1.70     2 99.00 99.00
2008 11 29 00 00     1.0 99.00 999.00 99.00 999.0 10.40   1.60     2 99.00 99.00
2008 11 29 01 00     1.0 99.00 999.00 99.00 999.0 10.40   1.50     2 99.00 99.00
2008 11 29 02 00     1.0 99.00 999.00 99.00 999.0 10.40   1.60     2 99.00 99.00
2008 11 29 03 00     1.0 99.00 999.00 99.00 999.0 10.40   1.60     2 99.00 99.00
2008 11 29 04 00     1.0 99.00 999.00 99.00 999.0 10.40   1.60     2 99.00 99.00
2008 11 29 05 00     1.0 99.00 999.00 99.00 999.0 10.30   1.50     3 99.00 99.00
2008 11 29 06 00     1.0 99.00 999.00 99.00 999.0 10.30   1.60     3 99.00 99.00
2008 11 29 07 00     1.0 99.00 999.00 99.00 999.0 10.40   1.60     2 99.00 99.00
2008 11 29 08 00     1.0 99.00 999.00 99.00 999.0 10.40   1.60     2 99.00 99.00
2008 11 29 09 00     1.0 99.00 999.00 99.00 999.0 10.50   1.60     2 99.00 99.00
2008 11 29 10 00     1.0 99.00 999.00 99.00 999.0 10.50   1.70     2 99.00 99.00
2008 11 29 11 00     1.0 99.00 999.00 99.00 999.0 10.60   1.70     2 99.00 99.00
2008 11 29 12 00     1.0 99.00 999.00 99.00 999.0 10.60   1.80     2 99.00 99.00
2008 11 29 13 00     1.0 99.00 999.00 99.00 999.0 10.50   1.50     2 99.00 99.00
2008 11 29 14 00     1.0 99.00 999.00 99.00 999.0 10.50   1.40     2 99.00 99.00
2008 11 29 15 00     1.0 99.00 999.00 99.00 999.0 10.40   1.40     2 99.00 99.00
2008 11 29 16 00     1.0 99.00 999.00 99.00 999.0 10.40   1.30     2 99.00 99.00
2008 11 29 17 00     1.0 99.00 999.00 99.00 999.0 10.50   1.30     2 99.00 99.00
2008 11 29 18 00     1.0 99.00 999.00 99.00 999.0 10.50   1.30     2 99.00 99.00
2008 11 29 19 00     1.0 99.00 999.00 99.00 999.0 10.60   1.30     2 99.00 99.00
2008 11 29 20 00     1.0 99.00 999.00 99.00 999.0 10.90   1.50     2 99.00 99.00
2008 11 29 21 00     1.0 99.00 999.00 99.00 999.0 10.90   1.40     3 99.00 99.00
2008 11 29 22 00     1.0 99.00 999.00 99.00 999.0 11.00   1.60     2 99.00 99.00
2008 11 29 23 00     1.0 99.00 999.00 99.00 999.0 11.10   1.60     3 99.00 99.00
2008 11 30 00 00     1.0 99.00 999.00 99.00 999.0 11.10   1.60     2 99.00 99.00
2008 11 30 01 00     1.0 99.00 999.00 99.00 999.0 11.00   1.70     2 99.00 99.00
2008 11 30 02 00     1.0 99.00 999.00 99.00 999.0 11.00   1.70     2 99.00 99.00
2008 11 30 03 00     1.0 99.00 999.00 99.00 999.0 10.90   1.60     2 99.00 99.00
2008 11 30 04 00     1.0 99.00 999.00 99.00 999.0 10.90   1.60     2 99.00 99.00
2008 11 30 05 00     1.0 99.00 999.00 99.00 999.0 10.90   1.60     2 99.00 99.00
2008 11 30 06 00     1.0 99.00 999.00 99.00 999.0 11.10   1.60     2 99.00 99.00
2008 11 30 07 00     1.0 99.00 999.00 99.00 999.0 11.60   1.70     2 99.00 99.00
2008 11 30 08 00     1.0 99.00 999.00 99.00 999.0 11.90   1.70     2 99.00 99.00
2008 11 30 09 00     1.0 99.00 999.00 99.00 999.0 11.90   1.70     2 99.00 99.00
2008 11 30 10 00     1.0 99.00 999.00 99.00 999.0 11.80   1.70     2 99.00 99.00
2008 11 30 11 00     1.0 99.00 999.00 99.00 999.0 11.80   1.70     2 99.00 99.00
2008 11 30 12 00     1.0 99.00 999.00 99.00 999.0 11.70   1.70     2 99.00 99.00
2008 11 30 13 00     1.0 99.00 999.00 99.00 999.0 11.80   1.70     2 99.00 99.00
2008 11 30 14 00     1.0 99.00 999.00 99.00 999.0 11.70   1.60     2 99.00 99.00
2008 11 30 15 00     1.0 99.00 999.00 99.00 999.0 11.60   1.50     2 99.00 99.00
2008 11 30 16 00     1.0 99.00 999.00 99.00 999.0 11.60   1.60     2 99.00 99.00
2008 11 30 17 00     1.0 99.00 999.00 99.00 999.0 11.60   1.50     2 99.00 99.00
2008 11 30 18 00     1.0 99.00 999.00 99.00 999.0 11.70   1.50     2 99.00 99.00
2008 11 30 19 00     1.0 99.00 999.00 99.00 999.0 11.70   1.50     2 99.00 99.00
2008 11 30 20 00     1.0 99.00 999.00 99.00 999.0 11.70   1.50     2 99.00 99.00
2008 11 30 21 00     1.0 99.00 999.00 99.00 999.0 11.50   1.50     2 99.00 99.00
2008 11 30 22 00     1.0 99.00 999.00 99.00 999.0 11.10   1.50     2 99.00 99.00
2008 11 30 23 00     1.0 99.00 999.00 99.00 999.0 11.70   1.60     2 99.00 99.00
2008 12 01 00 00     1.0 99.00 999.00 99.00 999.0 11.80   1.60     2 99.00 99.00
2008 12 01 01 00     1.0 99.00 999.00 99.00 999.0 11.70   1.60     2 99.00 99.00
2008 12 01 02 00     1.0 99.00 999.00 99.00 999.0 11.90   1.60     2 99.00 99.00
2008 12 01 03 00     1.0 99.00 999.00 99.00 999.0 11.90   1.60     2 99.00 99.00
2008 12 01 04 00     1.0 99.00 999.00 99.00 999.0 11.70   1.70     2 99.00 99.00
2008 12 01 05 00     1.0 99.00 999.00 99.00 999.0 11.90   1.80     2 99.00 99.00
2008 12 01 06 00     1.0 99.00 999.00 99.00 999.0 12.00   1.70     2 99.00 99.00
2008 12 01 07 00     1.0 99.00 999.00 99.00 999.0 12.00   1.80     2 99.00 99.00
2008 12 01 08 00     1.0 99.00 999.00 99.00 999.0 12.00   1.80     2 99.00 99.00
2008 12 01 09 00     1.0 99.00 999.00 99.00 999.0 11.80   1.80     2 99.00 99.00
2008 12 01 10 00     1.0 99.00 999.00 99.00 999.0 11.70   1.80     2 99.00 99.00
2008 12 01 11 00     1.0 99.00 999.00 99.00 999.0 11.60   1.80     2 99.00 99.00
2008 12 01 13 00     1.0 99.00 999.00 99.00 999.0 11.50   1.70     2 99.00 99.00
2008 12 01 14 00     1.0 99.00 999.00 99.00 999.0 11.40   1.60     2 99.00 99.00
2008 12 01 15 00     1.0 99.00 999.00 99.00 999.0 11.30   1.60     3 99.00 99.00
2008 12 01 16 00     1.0 99.00 999.00 99.00 999.0 11.00   1.40     3 99.00 99.00
2008 12 01 17 00     1.0 99.00 999.00 99.00 999.0 10.80   1.30     3 99.00 99.00
2008 12 01 18 00     1.0 99.00 999.00 99.00 999.0 10.90   1.30     3 99.00 99.00
2008 12 01 22 00     1.0 99.00 999.00 99.00 999.0 10.80   1.60     3 99.00 99.00
2008 12 01 23 00     1.0 99.00 999.00 99.00 999.0 10.90   1.60     3 99.00 99.00
2008 12 02 00 00     1.0 99.00 999.00 99.00 999.0 10.80   1.70     3 99.00 99.00
2008 12 02 01 00     1.0 99.00 999.00 99.00 999.0 10.90   2.10     3 99.00 99.00
2008 12 02 02 00     1.0 99.00 999.00 99.00 999.0 10.90   2.30     3 99.00 99.00
2008 12 02 03 00     1.0 99.00 999.00 99.00 999.0 11.00   2.20     2 99.00 99.00
2008 12 02 04 00     1.0 99.00 999.00 99.00 999.0 11.00   2.60     2 99.00 99.00
2008 12 02 05 00     1.0 99.00 999.00 99.00 999.0 11.00   2.50     2 99.00 99.00
2008 12 02 06 00     1.0 99.00 999.00 99.00 999.0 11.00   2.30     2 99.00 99.00
2008 12 02 07 00     1.0 99.00 999.00 99.00 999.0 11.00   2.30     2 99.00 99.00
2008 12 02 08 00     1.0 99.00 999.00 99.00 999.0 10.90   2.20     2 99.00 99.00
2008 12 02 09 00     1.0 99.00 999.00 99.00 999.0 10.90   2.10     2 99.00 99.00
2008 12 02 10 00     1.0 99.00 999.00 99.00 999.0 10.90   2.10     2 99.00 99.00
2008 12 02 11 00     1.0 99.00 999.00 99.00 999.0 10.90   2.10     2 99.00 99.00
2008 12 02 12 00     1.0 99.00 999.00 99.00 999.0 10.90   2.30     3 99.00 99.00
2008 12 02 13 00     1.0 99.00 999.00 99.00 999.0 10.80   1.90     2 99.00 99.00
2008 12 02 14 00     1.0 99.00 999.00 99.00 999.0 10.70   1.50     3 99.00 99.00
2008 12 02 15 00     1.0 99.00 999.00 99.00 999.0 10.60   1.60     3 99.00 99.00
2008 12 02 16 00     1.0 99.00 999.00 99.00 999.0 10.60   1.80     3 99.00 99.00
2008 12 02 17 00     1.0 99.00 999.00 99.00 999.0 10.60   2.60     3 99.00 99.00
2008 12 02 18 00     1.0 99.00 999.00 99.00 999.0 10.80   2.60     3 99.00 99.00
2008 12 02 19 00     1.0 99.00 999.00 99.00 999.0 11.00   2.60     3 99.00 99.00
2008 12 02 20 00     1.0 99.00 999.00 99.00 999.0 11.20   2.80     3 99.00 99.00
2008 12 02 21 00     1.0 99.00 999.00 99.00 999.0 11.30   2.80     3 99.00 99.00
2008 12 02 22 00     1.0 99.00 999.00 99.00 999.0 11.20   2.80     3 99.00 99.00
2008 12 02 23 00     1.0 99.00 999.00 99.00 999.0 10.90   2.30     3 99.00 99.00
2008 12 03 00 00     1.0 99.00 999.00 99.00 999.0 10.70   2.00     4 99.00 99.00
2008 12 03 01 00     1.0 99.00 999.00 99.00 999.0 10.60   2.40     4 99.00 99.00
2008 12 03 02 00     1.0 99.00 999.00 99.00 999.0 10.60   3.50     5 99.00 99.00
2008 12 03 03 00     1.0 99.00 999.00 99.00 999.0 10.80   4.30     4 99.00 99.00
2008 12 03 04 00     1.0 99.00 999.00 99.00 999.0 10.90   4.80     4 99.00 99.00
2008 12 03 05 00     1.0 99.00 999.00 99.00 999.0 10.90   5.00     4 99.00 99.00
2008 12 03 06 00     1.0 99.00 999.00 99.00 999.0 10.90   4.70     4 99.00 99.00
2008 12 03 07 00     1.0 99.00 999.00 99.00 999.0 10.90   4.50     4 99.00 99.00
2008 12 03 08 00     1.0 99.00 999.00 99.00 999.0 11.00   4.50     4 99.00 99.00
2008 12 03 09 00     1.0 99.00 999.00 99.00 999.0 11.00   3.70     4 99.00 99.00
2008 12 03 10 00     1.0 99.00 999.00 99.00 999.0 11.10   3.60     4 99.00 99.00
2008 12 03 11 00     1.0 99.00 999.00 99.00 999.0 11.10   3.60     4 99.00 99.00
2008 12 03 12 00     1.0 99.00 999.00 99.00 999.0 11.10   4.00     4 99.00 99.00
2008 12 03 13 00     1.0 99.00 999.00 99.00 999.0 11.20   3.20     4 99.00 99.00
2008 12 03 14 00     1.0 99.00 999.00 99.00 999.0 11.50   2.70     4 99.00 99.00
2008 12 03 15 00     1.0 99.00 999.00 99.00 999.0 11.60   2.40     4 99.00 99.00
2008 12 03 16 00     1.0 99.00 999.00 99.00 999.0 11.70   2.40     4 99.00 99.00
2008 12 03 17 00     1.0 99.00 999.00 99.00 999.0 11.70   2.30     4 99.00 99.00
2008 12 03 18 00     1.0 99.00 999.00 99.00 999.0 11.70   2.50     4 99.00 99.00
2008 12 03 19 00     1.0 99.00 999.00 99.00 999.0 11.70   2.70     4 99.00 99.00
2008 12 03 20 00     1.0 99.00 999.00 99.00 999.0 11.70   2.60     3 99.00 99.00
2008 12 03 21 00     1.0 99.00 999.00 99.00 999.0 11.70   2.70     3 99.00 99.00
2008 12 03 22 00     1.0 99.00 999.00 99.00 999.0 11.60   3.00     4 99.00 99.00
2008 12 03 23 00     1.0 99.00 999.00 99.00 999.0 11.30   2.70     4 99.00 99.00
2008 12 04 00 00     1.0 99.00 999.00 99.00 999.0 11.10   2.40     4 99.00 99.00
2008 12 04 01 00     1.0 99.00 999.00 99.00 999.0 11.10   2.40     5 99.00 99.00
2008 12 04 02 00     1.0 99.00 999.00 99.00 999.0 11.00   2.30     5 99.00 99.00
2008 12 04 03 00     1.0 99.00 999.00 99.00 999.0 11.00   2.30     4 99.00 99.00
2008 12 04 04 00     1.0 99.00 999.00 99.00 999.0 11.00   2.40     4 99.00 99.00
2008 12 04 05 00     1.0 99.00 999.00 99.00 999.0 11.00   2.40     4 99.00 99.00
2008 12 04 06 00     1.0 99.00 999.00 99.00 999.0 11.00   2.40     4 99.00 99.00
2008 12 04 07 00     1.0 99.00 999.00 99.00 999.0 11.00   2.50     4 99.00 99.00
2008 12 04 08 00     1.0 99.00 999.00 99.00 999.0 11.00   2.60     4 99.00 99.00
2008 12 04 09 00     1.0 99.00 999.00 99.00 999.0 11.00   2.70     4 99.00 99.00
2008 12 04 10 00     1.0 99.00 999.00 99.00 999.0 11.00   2.60     4 99.00 99.00
2008 12 04 11 00     1.0 99.00 999.00 99.00 999.0 11.10   2.90     4 99.00 99.00
2008 12 04 12 00     1.0 99.00 999.00 99.00 999.0 11.20   3.20     4 99.00 99.00
2008 12 04 13 00     1.0 99.00 999.00 99.00 999.0 11.30   3.20     4 99.00 99.00
2008 12 04 14 00     1.0 99.00 999.00 99.00 999.0 11.40   3.10     4 99.00 99.00
2008 12 04 15 00     1.0 99.00 999.00 99.00 999.0 11.60   2.90     4 99.00 99.00
2008 12 04 16 00     1.0 99.00 999.00 99.00 999.0 11.80   2.70     4 99.00 99.00
2008 12 04 17 00     1.0 99.00 999.00 99.00 999.0 11.90   2.70     3 99.00 99.00
2008 12 04 18 00     1.0 99.00 999.00 99.00 999.0 12.00   2.90     3 99.00 99.00
2008 12 04 19 00     1.0 99.00 999.00 99.00 999.0 12.30   3.00     4 99.00 99.00
2008 12 04 20 00     1.0 99.00 999.00 99.00 999.0 12.20   3.20     3 99.00 99.00
2008 12 04 21 00     1.0 99.00 999.00 99.00 999.0 12.30   3.40     3 99.00 99.00
2008 12 04 22 00     1.0 99.00 999.00 99.00 999.0 12.00   3.60     3 99.00 99.00
2008 12 04 23 00     1.0 99.00 999.00 99.00 999.0 12.00   3.30     3 99.00 99.00
2008 12 05 00 00     1.0 99.00 999.00 99.00 999.0 11.70   2.90     4 99.00 99.00
2008 12 05 01 00     1.0 99.00 999.00 99.00 999.0 11.70   3.00     3 99.00 99.00
2008 12 05 02 00     1.0 99.00 999.00 99.00 999.0 11.50   2.70     4 99.00 99.00
2008 12 05 03 00     1.0 99.00 999.00 99.00 999.0 11.40   2.60     4 99.00 99.00
2008 12 05 04 00     1.0 99.00 999.00 99.00 999.0 11.30   2.70     4 99.00 99.00
2008 12 05 05 00     1.0 99.00 999.00 99.00 999.0 11.30   3.00     3 99.00 99.00
2008 12 05 06 00     1.0 99.00 999.00 99.00 999.0 11.30   2.80     3 99.00 99.00
2008 12 05 07 00     1.0 99.00 999.00 99.00 999.0 11.30   2.80     3 99.00 99.00
2008 12 05 08 00     1.0 99.00 999.00 99.00 999.0 11.30   2.90     3 99.00 99.00
2008 12 05 09 00     1.0 99.00 999.00 99.00 999.0 11.20   2.80     3 99.00 99.00
2008 12 05 10 00     1.0 99.00 999.00 99.00 999.0 11.20   2.70     3 99.00 99.00
2008 12 05 11 00     1.0 99.00 999.00 99.00 999.0 11.20   2.80     3 99.00 99.00
2008 12 05 12 00     1.0 99.00 999.00 99.00 999.0 11.20   3.20     3 99.00 99.00
2008 12 05 13 00     1.0 99.00 999.00 99.00 999.0 11.30   3.10     3 99.00 99.00
2008 12 05 14 00     1.0 99.00 999.00 99.00 999.0 11.50   2.80     3 99.00 99.00
2008 12 05 15 00     1.0 99.00 999.00 99.00 999.0 11.70   2.50     3 99.00 99.00
2008 12 05 16 00     1.0 99.00 999.00 99.00 999.0 11.90   2.50     4 99.00 99.00
2008 12 05 17 00     1.0 99.00 999.00 99.00 999.0 11.90   2.50     4 99.00 99.00
2008 12 05 18 00     1.0 99.00 999.00 99.00 999.0 11.70   2.80     4 99.00 99.00
2008 12 05 19 00     1.0 99.00 999.00 99.00 999.0 11.80   3.30     3 99.00 99.00
2008 12 05 20 00     1.0 99.00 999.00 99.00 999.0 11.90   3.40     3 99.00 99.00
2008 12 05 21 00     1.0 99.00 999.00 99.00 999.0 11.90   3.50     3 99.00 99.00
2008 12 05 22 00     1.0 99.00 999.00 99.00 999.0 11.90 999.00     3 99.00 99.00
2008 12 05 23 00     1.0 99.00 999.00 99.00 999.0 11.80   4.10     3 99.00 99.00
2008 12 06 00 00     1.0 99.00 999.00 99.00 999.0 11.90   3.80     3 99.00 99.00
2008 12 06 01 00     1.0 99.00 999.00 99.00 999.0 11.80   3.50     3 99.00 99.00
2008 12 06 02 00     1.0 99.00 999.00 99.00 999.0 11.60   3.40     4 99.00 99.00
2008 12 06 03 00     1.0 99.00 999.00 99.00 999.0 11.50   3.30     4 99.00 99.00
2008 12 06 04 00     1.0 99.00 999.00 99.00 999.0 11.50   3.50     4 99.00 99.00
2008 12 06 05 00     1.0 99.00 999.00 99.00 999.0 11.40   3.80     4 99.00 99.00
2008 12 06 06 00     1.0 99.00 999.00 99.00 999.0 11.50   3.50     3 99.00 99.00
2008 12 06 07 00     1.0 99.00 999.00 99.00 999.0 11.50   3.50     3 99.00 99.00
2008 12 06 08 00     1.0 99.00 999.00 99.00 999.0 11.40   3.40     3 99.00 99.00
2008 12 06 09 00     1.0 99.00 999.00 99.00 999.0 11.40   3.50     3 99.00 99.00
2008 12 06 10 00     1.0 99.00 999.00 99.00 999.0 11.40   3.40     4 99.00 99.00
2008 12 06 11 00     1.0 99.00 999.00 99.00 999.0 11.40   3.80     3 99.00 99.00
2008 12 06 12 00     1.0 99.00 999.00 99.00 999.0 11.40   3.80     3 99.00 99.00
2008 12 06 13 00     1.0 99.00 999.00 99.00 999.0 11.40   3.40     3 99.00 99.00
2008 12 06 14 00     1.0 99.00 999.00 99.00 999.0 11.40   2.40     3 99.00 99.00
2008 12 06 15 00     1.0 99.00 999.00 99.00 999.0 11.70   2.90     4 99.00 99.00
2008 12 06 16 00     1.0 99.00 999.00 99.00 999.0 12.10   2.50     4 99.00 99.00
2008 12 06 17 00     1.0 99.00 999.00 99.00 999.0 12.20   3.00     3 99.00 99.00
2008 12 06 18 00     1.0 99.00 999.00 99.00 999.0 12.20   3.30     3 99.00 99.00
2008 12 06 19 00     1.0 99.00 999.00 99.00 999.0 12.20   3.40     3 99.00 99.00
2008 12 06 20 00     1.0 99.00 999.00 99.00 999.0 12.20   3.70     3 99.00 99.00
2008 12 06 21 00     1.0 99.00 999.00 99.00 999.0 12.10   3.80     3 99.00 99.00
2008 12 06 22 00     1.0 99.00 999.00 99.00 999.0 12.10   3.80     3 99.00 99.00
2008 12 06 23 00     1.0 99.00 999.00 99.00 999.0 12.10   4.00     4 99.00 99.00
2008 12 07 00 00     1.0 99.00 999.00 99.00 999.0 12.00   3.60     3 99.00 99.00
2008 12 07 01 00     1.0 99.00 999.00 99.00 999.0 11.80   3.40     3 99.00 99.00
2008 12 07 02 00     1.0 99.00 999.00 99.00 999.0 11.50   3.10     3 99.00 99.00
2008 12 07 03 00     1.0 99.00 999.00 99.00 999.0 11.50   3.30     3 99.00 99.00
2008 12 07 04 00     1.0 99.00 999.00 99.00 999.0 11.50   3.40     3 99.00 99.00
2008 12 07 05 00     1.0 99.00 999.00 99.00 999.0 11.50   3.70     3 99.00 99.00
2008 12 07 06 00     1.0 99.00 999.00 99.00 999.0 11.50   3.60     3 99.00 99.00
2008 12 07 07 00     1.0 99.00 999.00 99.00 999.0 11.50   3.60     3 99.00 99.00
2008 12 07 08 00     1.0 99.00 999.00 99.00 999.0 11.50   3.80     3 99.00 99.00
2008 12 07 09 00     1.0 99.00 999.00 99.00 999.0 11.50   3.70     3 99.00 99.00
2008 12 07 10 00     1.0 99.00 999.00 99.00 999.0 11.50   3.50     3 99.00 99.00
2008 12 07 11 00     1.0 99.00 999.00 99.00 999.0 11.50   3.40     3 99.00 99.00
2008 12 07 12 00     1.0 99.00 999.00 99.00 999.0 11.40   3.20     3 99.00 99.00
2008 12 07 13 00     1.0 99.00 999.00 99.00 999.0 11.40   2.90     3 99.00 99.00
2008 12 07 14 00     1.0 99.00 999.00 99.00 999.0 11.40   3.00     3 99.00 99.00
2008 12 07 15 00     1.0 99.00 999.00 99.00 999.0 11.50   2.30     3 99.00 99.00
2008 12 07 16 00     1.0 99.00 999.00 99.00 999.0 11.40   2.90     3 99.00 99.00
2008 12 07 17 00     1.0 99.00 999.00 99.00 999.0 11.50   2.50     3 99.00 99.00
2008 12 07 18 00     1.0 99.00 999.00 99.00 999.0 11.50   2.60     3 99.00 99.00
2008 12 07 19 00     1.0 99.00 999.00 99.00 999.0 11.50   3.10     3 99.00 99.00
2008 12 07 20 00     1.0 99.00 999.00 99.00 999.0 11.50   3.00     3 99.00 99.00
2008 12 07 21 00     1.0 99.00 999.00 99.00 999.0 11.50   3.10     3 99.00 99.00
2008 12 07 22 00     1.0 99.00 999.00 99.00 999.0 11.50   3.30     3 99.00 99.00
2008 12 07 23 00     1.0 99.00 999.00 99.00 999.0 11.60   3.80     3 99.00 99.00
2008 12 08 00 00     1.0 99.00 999.00 99.00 999.0 11.70   3.60     7 99.00 99.00
2008 12 08 01 00     1.0 99.00 999.00 99.00 999.0 11.80   4.10     5 99.00 99.00
2008 12 08 02 00     1.0 99.00 999.00 99.00 999.0 11.80   4.20     7 99.00 99.00
2008 12 08 03 00     1.0 99.00 999.00 99.00 999.0 11.90   4.50     8 99.00 99.00
2008 12 08 04 00     1.0 99.00 999.00 99.00 999.0 12.00   4.60     6 99.00 99.00
2008 12 08 05 00     1.0 99.00 999.00 99.00 999.0 11.80   4.10     5 99.00 99.00
2008 12 08 06 00     1.0 99.00 999.00 99.00 999.0 11.80   4.10     5 99.00 99.00
2008 12 08 07 00     1.0 99.00 999.00 99.00 999.0 11.70   4.30     4 99.00 99.00
2008 12 08 08 00     1.0 99.00 999.00 99.00 999.0 11.70   4.30     4 99.00 99.00
2008 12 08 09 00     1.0 99.00 999.00 99.00 999.0 11.70   4.30     4 99.00 99.00
2008 12 08 10 00     1.0 99.00 999.00 99.00 999.0 11.70   4.40     4 99.00 99.00
2008 12 08 11 00     1.0 99.00 999.00 99.00 999.0 11.70   4.30     4 99.00 99.00
2008 12 08 12 00     1.0 99.00 999.00 99.00 999.0 11.70   4.40     3 99.00 99.00
2008 12 08 13 00     1.0 99.00 999.00 99.00 999.0 11.90   4.20     4 99.00 99.00
2008 12 08 14 00     1.0 99.00 999.00 99.00 999.0 12.40   4.10     4 99.00 99.00
2008 12 08 15 00     1.0 99.00 999.00 99.00 999.0 11.90   3.50     6 99.00 99.00
2008 12 08 16 00     1.0 99.00 999.00 99.00 999.0 11.60   3.40     6 99.00 99.00
2008 12 08 17 00     1.0 99.00 999.00 99.00 999.0 11.60   3.70     5 99.00 99.00
2008 12 08 18 00     1.0 99.00 999.00 99.00 999.0 11.60   4.00     5 99.00 99.00
2008 12 08 19 00     1.0 99.00 999.00 99.00 999.0 11.70   4.20     4 99.00 99.00
2008 12 08 20 00     1.0 99.00 999.00 99.00 999.0 11.70   4.20     4 99.00 99.00
2008 12 08 21 00     1.0 99.00 999.00 99.00 999.0 11.70   4.60     4 99.00 99.00
2008 12 08 22 00     1.0 99.00 999.00 99.00 999.0 11.70   4.90     4 99.00 99.00
2008 12 08 23 00     1.0 99.00 999.00 99.00 999.0 11.70   5.20     4 99.00 99.00
2008 12 09 00 00     1.0 99.00 999.00 99.00 999.0 11.70   4.50     5 99.00 99.00
2008 12 09 01 00     1.0 99.00 999.00 99.00 999.0 11.70   4.30     4 99.00 99.00
2008 12 09 02 00     1.0 99.00 999.00 99.00 999.0 11.60   4.20     4 99.00 99.00
2008 12 09 03 00     1.0 99.00 999.00 99.00 999.0 11.50   4.40     5 99.00 99.00
2008 12 09 04 00     1.0 99.00 999.00 99.00 999.0 11.60   4.80     5 99.00 99.00
2008 12 09 05 00     1.0 99.00 999.00 99.00 999.0 11.70   4.60     5 99.00 99.00
2008 12 09 06 00     1.0 99.00 999.00 99.00 999.0 11.70   4.80     5 99.00 99.00
2008 12 09 07 00     1.0 99.00 999.00 99.00 999.0 11.70   5.00     4 99.00 99.00
2008 12 09 08 00     1.0 99.00 999.00 99.00 999.0 11.70   5.10     4 99.00 99.00
2008 12 09 09 00     1.0 99.00 999.00 99.00 999.0 11.60   4.90     4 99.00 99.00
2008 12 09 10 00     1.0 99.00 999.00 99.00 999.0 11.60   4.70     4 99.00 99.00
2008 12 09 11 00     1.0 99.00 999.00 99.00 999.0 11.60   4.90     4 99.00 99.00
2008 12 09 12 00     1.0 99.00 999.00 99.00 999.0 11.60   5.10     4 99.00 99.00
2008 12 09 13 00     1.0 99.00 999.00 99.00 999.0 11.60   4.70     4 99.00 99.00
2008 12 09 14 00     1.0 99.00 999.00 99.00 999.0 11.60   4.60     4 99.00 99.00
2008 12 09 15 00     1.0 99.00 999.00 99.00 999.0 11.70   3.80     4 99.00 99.00
2008 12 09 16 00     1.0 99.00 999.00 99.00 999.0 11.70   3.80     4 99.00 99.00
2008 12 09 17 00     1.0 99.00 999.00 99.00 999.0 11.90   4.10     4 99.00 99.00
2008 12 09 18 00     1.0 99.00 999.00 99.00 999.0 12.00   3.60     4 99.00 99.00
2008 12 09 19 00     1.0 99.00 999.00 99.00 999.0 12.10   4.50     4 99.00 99.00
2008 12 09 20 00     1.0 99.00 999.00 99.00 999.0 12.10   4.50     4 99.00 99.00
2008 12 09 21 00     1.0 99.00 999.00 99.00 999.0 12.00   4.80     4 99.00 99.00
2008 12 09 22 00     1.0 99.00 999.00 99.00 999.0 11.90   6.10     4 99.00 99.00
2008 12 09 23 00     1.0 99.00 999.00 99.00 999.0 11.90   5.60     4 99.00 99.00
2008 12 10 00 00     1.0 99.00 999.00 99.00 999.0 11.80   5.60     4 99.00 99.00
2008 12 10 01 00     1.0 99.00 999.00 99.00 999.0 11.80   5.10     4 99.00 99.00
2008 12 10 02 00     1.0 99.00 999.00 99.00 999.0 11.90   4.90     4 99.00 99.00
2008 12 10 03 00     1.0 99.00 999.00 99.00 999.0 11.90   4.00     4 99.00 99.00
2008 12 10 04 00     1.0 99.00 999.00 99.00 999.0 11.70   3.90     4 99.00 99.00
2008 12 10 05 00     1.0 99.00 999.00 99.00 999.0 11.70   3.90     4 99.00 99.00
